,name,categories,address,city,postal_code,province,country,latitude,longitude,websites
6352,Taco Bell,Fast Food Restaurants,1013 Highway 19 N,Thomaston,30286,GA,US,32.92033,-84.334198,"https://locations.tacobell.com/ga/thomaston/1013-hwy-19-north.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=029073andutm_content=website,http://www.tacobell.com"
6353,Taco Bell,Fast Food Restaurant,5161 S Cobb Dr SE,Smyrna,30080,GA,US,33.829108,-84.492055,http://www.tacobell.com
6354,Taco Bell,Fast Food,4042 Powder Springs Rd,Powder Springs,30127,GA,US,33.859211,-84.67182,"https://locations.tacobell.com/ga/powder-springs/4042-powder-springs-rd.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=030596&utm_content=website,https://locations.tacobell.com/ga/powder-springs/4042-powder-springs-rd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=030596andutm_content=website,http://www.tacobell.com"
6355,Taco Bell,Fast Food Restaurants,1301 W Spring St,Monroe,30655,GA,US,33.791945,-83.73923,"http://www.tacobell.com,https://locations.tacobell.com/ga/monroe/1301-west-spring-street.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=018123andutm_content=website"
6356,Taco Bell,Fast Food Restaurant,1906 Cobb Pkwy NW,Kennesaw,30152,GA,US,33.99987,-84.589587,"http://www.tacobell.com,https://locations.tacobell.com/ga/kennesaw/1906-north-cobb-pkwy.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=004026andutm_content=website"
6357,Taco Bell,Fast Food Restaurant and Mexican Restaurant,2517 Tobacco Rd,Hephzibah,30815,GA,US,33.377535,-82.076898,"https://locations.tacobell.com/ga/hephzibah/2517-tobacco-rd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=023717andutm_content=website,http://www.tacobell.com"
6358,Taco Bell,Fast Food Restaurants,116 Habersham Hills Cir,Cornelia,30531,GA,US,34.543211,-83.543386,"http://www.tacobell.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ_sl_7yzq_bZMoXH_CTA1raEhLWMqcBD888C10mPPCnlssawN6d1XH_7kr2q0pmyMVeXjIWD3utkI1d-Imce50XTGOxqRhEin-pbev5ZTZyYPGfdRu64Snv6uoCmA2nf2ZXLvqfH7D2pAhSeGGaqD6U3WXLoGOh5G_3uQew_4dGv7Ym2OK49sfacBYYC-dGX_wps6mLrG90OKKZ47p_ERb-g2fdkeZl1RJ77knjXI5DmwVpoDN9XZJDZNGYEd7OTAUyv97YmZYqacB4wvICncIQ2Ou-y-k_-8LznDoAe_IMbxWP6b80lsvQPiZLuNXSzAazAlBj0360eL11hgVyMZfdM29EKaJeko&placement=listing_profile&cs_user=unknown&cs_session=6fbc4a6b2ef0dd49415fed50b502941733ef6796"
6359,Taco Bell,Fast Food Restaurant,1242 Cleveland Hwy,Dalton,30721,GA,US,34.795375,-84.961621,"https://locations.tacobell.com/ga/dalton/1242-cleveland-hwy.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=029027andutm_content=website,https://locations.tacobell.com/ga/dalton/1242-cleveland-hwy.html"
6360,Taco Bell,Fast Food,1775 E Colfax Ave,Denver,80218,CO,US,39.74032,-104.96634,"http://www.tacobell.com,http://tacobell.com/,https://locations.tacobell.com/co/denver/1775-e--colfax-ave-.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=003154&utm_content=website"
6361,Taco Bell,Fast Food,3554 S Tower Rd,Aurora,80013,CO,US,39.651549,-104.772375,"http://www.tacobell.com,http://www.tacobell.com/,http://tacobell.com"
6362,Taco Bell,Fast Food Restaurant,550 Alter St,Broomfield,80020,CO,US,39.924477,-105.091411,"http://www.tacobell.com,https://locations.tacobell.com/co/broomfield/550-alter-street.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=033841andutm_content=website,http://www.tacobell.com/"
6363,Taco Bell,Fast Food Restaurant and Mexican Restaurant South Boulder,2450 Baseline Rd,Boulder,80305,CO,US,40.000154,-105.262568,"https://locations.tacobell.com/co/boulder/2450-baseline-rd-.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=033852andutm_content=website,http://www.tacobell.com,http://www.tacobell.com/"
6364,Taco Bell,Fast Food Restaurant,31305 Southfield Rd,Franklin,48025,MI,US,42.519366,-83.223408,http://www.tacobell.com
6365,Taco Bell,Fast Food Restaurant,5325 W 80th Ave,Arvada,80003,CO,US,39.84214,-105.055702,"https://locations.tacobell.com/co/arvada/5325-west-80th-ave.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=033869andutm_content=website,http://www.tacobell.com,http://www.tacobell.com/"
6366,Taco Bell,Fast Food,12480 W 64th Ave,Arvada,80004,CO,US,39.812609,-105.138579,"http://www.tacobell.com,http://www.tacobell.com/,http://tacobell.com"
6367,Taco Bell,Fast Food Restaurant and Mexican Restaurant,25544 Gratiot Ave,Roseville,48066,MI,US,42.483398,-82.94544,http://www.tacobell.com
6368,Taco Bell,Fast Food Restaurant,28020 S Wixom Rd,Wixom,48393,MI,US,42.495231,-83.535844,http://www.tacobell.com
6369,Taco Bell,Fast Food Restaurant,2307 Jolly Rd,Okemos,48864,MI,US,42.682888,-84.435189,"https://locations.tacobell.com/mi/okemos/2307-jolly-rd.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=022350&utm_content=website,http://www.tacobell.com,https://locations.tacobell.com/mi/okemos/2307-jolly-rd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=022350andutm_content=website"
6370,Burger King,Fast Food Restaurants,2375 Crain Hwy,Waldorf,20601,MD,US,38.645521,-76.890608,"https://locations.bk.com/md/waldorf/2375-crain-highway.html,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1Dtt098E2N25Kf6mZIe1p3yTwEi483_wohRCDzAd5z1VbtiX3wlav5fV6a4m1XDMwm-0v1xS0g00S2vsgeKFm4a1kED0uDs8SV6EB1rQIwbH2llvYoEg7YHazZuNVhiEN9bAn9sIUzwdJmUdAiqGoL3zZol_MgYbbC4AUsJbjnjoQ5Q-vUxYxwPzOcdBfCorqGI9M_EIKszmPGCLVXqfOoI7eetx0xaaSObMVov11GUxNF3uBdNwo6UZVz5vUC-3Lo0sPW8y1So_K6iCbBogSe-CZhLlodTT7IcWpir9uuuPjvyCs_k6pxMUzkiVBURghk1h6zdfK9yt9WG0vYsk5cpA8cAPD7H9Vvv2&placement=listing_profile.b&cs_user=unknown&cs_session=d83df87a1c35fa5086c6e7010007aef8760ba4cb"
6371,Burger King,Fast food restaurants,1009 Fall River Ave,Seekonk,2771,MA,US,41.797165,-71.331077,http://www.bk.com
6372,Burger King,Fast Food Restaurant,294 Winthrop St,Taunton,2780,MA,US,41.888884,-71.121167,http://www.bk.com
6373,Sonic,Fast Food Restaurant,128 S Hervey St,Hope,71801,AR,US,33.667517,-93.596737,http://www.sonicdrivein.com
6374,Lion's Choice,Fast Food Restaurant,17294 Chesterfield Airport Rd,Chesterfield,63005,MO,US,38.667844,-90.599416,http://www.lionschoice.com
6375,High Tech Burrito,Fast Food Restaurants,3452 Camino Tassajara,Danville,94506,CA,US,37.798745,-121.918343,"http://hightechburrito.com,http://www.hightechburrito.com,http://hightechburrito.com/"
6376,Golden Chick,Fast Food Restaurants,1022 Highway 377 N,Whitesboro,76273,TX,US,33.638354,-96.90817,"http://locations.goldenchick.com/tx/whitesboro/1154,http://goldenchick.com"
6377,Golden Chick,Fast Food Restaurant,1741 W Oaklawn Rd,Pleasanton,78064,TX,US,28.945029,-98.505655,"http://locations.goldenchick.com/tx/pleasanton/1035,http://goldenchick.com"
6378,Golden Chick,American Restaurant and Fast Food Restaurant,300 N Alamo St,Refugio,78377,TX,US,28.308218,-97.274514,"http://locations.goldenchick.com/tx/refugio/1057,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJmoCxUR1noO2jYNtlLpwEes_gtdZ7wXiHYqqTWO8cRjX98R7On3i5Sqad4ghHYSImUZOjl5wHMwC0p-u-GfeWcr_FHge3hQDPzqiDwm3iQfF6AxCCuBDs644YfsLN-P4kfL6WTHuPvUm2GbFY5V3RwXr5E_N-mChOCROpifby3R1ja3gy9STYman5_MVDjtr-IHLISS602sGyjtnHxEVDTUYnrVBL2PfhhFMmOtOR76Ny5uEtNGFAv9sQ5dl5jZ0faPc9WPy1unN05moMcEHvucEODeBTrgcnkCYW68FbTEzOasd282wyx96kn7Ciut4radoBJNcKru1AlwAW54-hmyst2tQ72gw2WuxW2A3Fc-g&placement=listing_profile&cs_user=unknown&cs_session=bc20bf481eab296b522099ab121741ec5544e461"
6379,Golden Chick,Fast Food Restaurant,101 E Martin Luther King Dr,San Marcos,78666,TX,US,29.880405,-97.940615,"http://locations.goldenchick.com/tx/san-marcos/1039,http://locations.goldenchick.com/tx/san-marcos/1039/"
6380,Golden Chick,Fast Food Restaurants,4525 Gus Thomasson Rd,Mesquite,75150,TX,US,32.823895,-96.647264,"http://locations.goldenchick.com/tx/mesquite/1163,http://goldenchick.com"
6381,Golden Chick,Fast Food Restaurants,3113 NE 2nd St,Mineral Wells,76067,TX,US,32.810808,-98.0862,http://locations.goldenchick.com/tx/mineral-wells/1031
6382,Golden Chick,Fast Food Restaurants,2813 Fort Worth Hwy,Weatherford,76087,TX,US,32.757579,-97.711056,http://locations.goldenchick.com/tx/hudson-oaks/1156
6383,Golden Chick,American Restaurant and Fast Food Restaurant,610 Indian Trl,Harker Heights,76548,TX,US,31.077974,-97.655563,"http://locations.goldenchick.com/tx/harker-heights/1060,http://locations.goldenchick.com/tx/harker-heights/1060/,http://goldenchick.com"
6384,Golden Chick,Fast Food Restaurant,300 N Bell Ave,Denton,76209,TX,US,33.216705,-97.127899,http://goldenchick.com
6385,Casey's General Store,Fast Food,802 W Mccord St,Centralia,62801,IL,US,38.532518,-89.147821,http://www.caseys.com
6386,Casey's General Store,Fast Food,502 N Main St,Homer,61849,IL,US,40.038757,-87.958058,http://caseys.com
6387,Casey's General Store,Fast Food,1305 E Main St,West Frankfort,62896,IL,US,37.898003,-88.91269,http://www.facebook.com/caseysgenstore
6388,Parkside Gyros,Greek Restaurant and Fast Food Restaurant,7355 N Clark St,Chicago,60626,IL,US,42.014927,-87.674914,http://parksidegyros.dinehere.us
6389,Taco Bueno,Fast Food Restaurants,1109 N Santa Fe Ave,Oklahoma City,73160,OK,US,35.349343,-97.512171,http://www.tacobueno.com
6390,Taco Bueno,Fast Food Restaurants,1042 NW 38th St,Lawton,73505,OK,US,34.617624,-98.439987,http://www.tacobueno.com
6391,Taco Bueno,Fast Food Restaurants,301 W Shawnee St,Muskogee,74401,OK,US,35.769549,-95.362729,http://www.tacobueno.com
6392,Wendy's,Fast Food Restaurants,2519 Park Ave,Muscatine,52761,IA,US,41.450683,-91.030183,http://www.wendys.com
6393,Wendy's,"Fast Food Restaurant, American Restaurant, and Burger Joint",4935 Merle Hay Rd,Urbandale,50322,IA,US,41.649889,-93.696981,http://wendys.com
6394,Wendy's,Fast Food Restaurants,190 Collins Rd NE,Cedar Rapids,52402,IA,US,42.023492,-91.619726,http://www.wendys.com
6395,Wendy's,Fast Food Restaurant,2435 Spruce Hills Dr,Bettendorf,52722,IA,US,41.54804,-90.498988,http://www.wendys.com
6396,Wendy's,Fast Food Restaurants,349 E Kamehameha Ave,Kahului,96732,HI,US,20.890568,-156.461865,"http://www.wendys.com,http://www.wendys.com/"
6397,Jack in the Box,Fast Food Restaurants,17600 Bellflower Blvd,Bellflower,90706,CA,US,33.872726,-118.124678,"http://www.jackinthebox.com,http://jackinthebox.com/"
6398,Jack in the Box,Fast Food Restaurant,17346 W Sunset Blvd,Pacific Palisades,90272,CA,US,34.040049,-118.553612,"http://jackinthebox.com/,https://www.jackinthebox.com/locations/374"
6399,Jack in the Box,Fast Food Restaurant,17378 Main St,Hesperia,92345,CA,US,34.419034,-117.284486,http://www.jackinthebox.com
6400,Jack in the Box,Fast Food Restaurant,1730 E Edinger Ave,Santa Ana,92705,CA,US,33.726551,-117.842459,http://www.jackinthebox.com
6401,Jack in the Box,Fast Food,1724 Pacific Coast Hwy,Lomita,90717,CA,US,33.789463,-118.308361,"http://www.jackinthebox.com,http://jackinthebox.com/"
6402,Jack in the Box,Fast Food Restaurant,1710 Monument Blvd,Concord,94520,CA,US,37.954466,-122.040892,http://www.jackinthebox.com
6403,Jack in the Box,Fast Food Restaurant,1700 Freedom Blvd,Freedom,95019,CA,US,36.932879,-121.770865,http://www.jackinthebox.com
6404,Jack in the Box,Fast Food Restaurant,16945 San Fernando Mission Blvd,Granada Hills,91344,CA,US,34.272181,-118.501071,"http://www.jackinthebox.com,https://www.jackinthebox.com/locations/349"
6405,Jack in the Box,Fast Food Restaurant,16311 Beach Blvd,Huntington Beach,92647,CA,US,33.725436,-117.989704,http://www.jackinthebox.com
6406,Jack in the Box,Fast Food Restaurant,1595 E Florida Ave,Hemet,92544,CA,US,33.747647,-116.955341,http://www.jackinthebox.com
6407,Jack in the Box,Fast Food,15771 Los Gatos Blvd,Los Gatos,95032,CA,US,37.239615,-121.961713,"http://www.jackinthebox.com,http://jackinthebox.com/,https://www.jackinthebox.com/locations/434"
6408,Jack in the Box,Fast Food Restaurants,1558 W San Carlos St,San Jose,95126,CA,US,37.323026,-121.91934,"http://www.jackinthebox.com,https://www.jackinthebox.com/locations/439"
6409,Wendy's,Fast Food,3183 Atlantic Ave,Brooklyn,11208,NY,US,40.679939,-73.877963,"http://www.wendys.com,https://locations.wendys.com/brooklyn-ny-4698?utm_source=google&utm_medium=local&utm_campaign=google-distrib"
6410,Wendy's,Fast Food Restaurant,9001 Ditmas Ave,Brooklyn,11236,NY,US,40.648098,-73.91473,"http://www.wendys.com,http://wendys.com"
6411,Wendy's,Fast Food,19 W 170th St,Bronx,10452,NY,US,40.840659,-73.919052,"http://www.wendys.com,http://wendys.com/"
6412,Wendy's,Fast Food Restaurant,2140 Westchester Ave,Bronx,10462,NY,US,40.833993,-73.853065,"https://locations.wendys.com/bronx-ny-4746,http://wendys.com/"
6413,Wendy's,Fast Food Restaurant,170 Main St,Binghamton,13905,NY,US,42.103455,-75.930648,http://www.wendys.com
6414,Wendy's,Fast Food Restaurant,3200 S Virginia St,Reno,89502,NV,US,39.494465,-119.797268,http://www.wendys.com
6415,Wendy's,Fast Food Restaurant and Burger Joint,4997 Longley Ln,Reno,89502,NV,US,39.477109,-119.765335,"http://www.wendys.com,http://wendys.com"
6416,Wendy's,Fast Food Restaurant,875 W 5th St,Reno,89503,NV,US,39.529008,-119.827058,"http://www.wendys.com,http://wendys.com"
6417,Wendy's,Fast Food Restaurant,2889 Northtowne Ln,Reno,89512,NV,US,39.55619,-119.782055,http://www.wendys.com
6418,Wendy's,fast food restaurant,1616 E Lake Mead Blvd,North Las Vegas,89030,NV,US,36.196534,-115.122018,http://wendys.com
6419,Wendy's,Fast Food Restaurant and Burger Joint,4450 E Sunset Rd,Henderson,89014,NV,US,36.071223,-115.076151,http://www.wendys.com
6420,Wendy's,Fast Food,301 S Decatur Blvd,Las Vegas,89107,NV,US,36.169754,-115.205354,"http://www.wendys.com/,http://wendys.com"
6421,Wendy's,Fast Food Restaurant and Burger Joint,1860 Main St NW,Los Lunas,87031,NM,US,34.814082,-106.753667,"http://www.wendys.com,http://wendys.com"
6422,Wendy's,Fast Food Restaurant,233 State Highway 528 SE,Rio Rancho,87124,NM,US,35.254196,-106.647365,http://www.wendys.com
6423,Wendy's,Fast Food Restaurant,4140 S Carson St,Carson City,89701,NV,US,39.127987,-119.77079,http://www.wendys.com
6424,Jack in the Box,Fast Food,5801 Bellaire Blvd,Houston,77081,TX,US,29.70524,-95.482735,"http://www.jackinthebox.com,http://jackinthebox.com/"
6425,Jack in the Box,Fast Food Restaurant,7101 Will Clayton Pkwy,Humble,77338,TX,US,29.983677,-95.281036,"http://www.jackinthebox.com,https://www.jackinthebox.com/locations/3981"
6426,Jack in the Box,Fast Food Restaurant,8601 W Bellfort St,Houston,77031,TX,US,29.655341,-95.52844,"http://www.jackinthebox.com,http://www.jackinthebox.com/"
6427,Jack in the Box,Fast Food Restaurant,11910 Westheimer Rd,Houston,77077,TX,US,29.736895,-95.589435,http://www.jackinthebox.com
6428,Jack in the Box,fast food restaurant,9424 Homestead Rd,Houston,77016,TX,US,29.848141,-95.301734,https://www.jackinthebox.com/locations/625
6429,Jack in the Box,Fast Food Restaurant,5757 Hollister St,Houston,77040,TX,US,29.850628,-95.505783,http://www.jackinthebox.com
6430,Jack in the Box,Fast Food Restaurants,14555 Falling Creek Dr,Houston,77014,TX,US,29.992962,-95.487221,http://www.jackinthebox.com
6431,Jack in the Box,Fast Food Restaurant,5715 Bellfort St,Houston,77033,TX,US,29.666788,-95.33639,"http://www.jackinthebox.com,http://www.jackinthebox.com/,https://www.jackinthebox.com/locations/615"
6432,Jack in the Box,Fast Food,4232 Highway 6 N,Houston,77084,TX,US,29.834049,-95.645103,"http://www.jackinthebox.com,http://jackinthebox.com/,https://www.jackinthebox.com/locations/3613"
6433,Jack in the Box,Fast Food,2218 Little York Rd,Houston,77093,TX,US,29.870587,-95.351019,"http://jackinthebox.com/,http://www.jackinthebox.com"
6434,Jack in the Box,Fast Food,13706 State Highway 249,Houston,77086,TX,US,29.920602,-95.494108,http://www.jackinthebox.com
6435,Jack in the Box,Fast Food Restaurant,5316 Antoine Dr,Houston,77091,TX,US,29.841345,-95.47286,http://www.jackinthebox.com
6436,Jack in the Box,Fast Food Restaurant,10450 Huffmeister Rd,Houston,77065,TX,US,29.924899,-95.628011,"http://www.jackinthebox.com,https://www.jackinthebox.com/locations/3960"
6437,Jack in the Box,Fast Food,9310 Clay Rd,Houston,77080,TX,US,29.833015,-95.523275,"http://www.jackinthebox.com,http://www.jackinthebox.com/,https://www.jackinthebox.com/locations/3901"
6438,Jack in the Box,Fast Food Restaurant,739 N Sam Houston Pkwy E,Houston,77060,TX,US,29.939875,-95.384507,"http://www.jackinthebox.com,http://jackinthebox.com/"
6439,Jack in the Box,Fast Food Restaurant,12102 Veterans Memorial Dr,Houston,77067,TX,US,29.961435,-95.477959,"http://www.jackinthebox.com,http://jackinthebox.com/,https://www.jackinthebox.com/locations/3973"
6440,Jack in the Box,Fast Food Restaurant,14643 Woodforest Blvd,Houston,77015,TX,US,29.790985,-95.162959,http://www.jackinthebox.com
6441,Jack in the Box,Fast Food,5656 N Eldridge Pkwy,Houston,77041,TX,US,29.850325,-95.605675,http://www.jackinthebox.com
6442,Jack in the Box,Fast Food,12446 Fm 1960 Rd W,Houston,77065,TX,US,29.922596,-95.604219,"http://www.jackinthebox.com,http://jackinthebox.com/"
6443,Jack in the Box,Fast Food Restaurants,3110 W Dallas St,Houston,77019,TX,US,29.75775,-95.398514,"http://www.jackinthebox.com,http://jackinthebox.com/"
6444,Jack in the Box,Fast Food,14775 North Fwy,Houston,77090,TX,US,29.981197,-95.423434,"http://www.jackinthebox.com,https://www.jackinthebox.com/locations/3663"
6445,Jack in the Box,Fast Food Restaurant,11833 Barker Cypress Rd,Cypress,77433,TX,US,29.947997,-95.675953,http://www.jackinthebox.com
6446,Jack in the Box,Fast Food,8303 Long Point Rd,Houston,77055,TX,US,29.802745,-95.493479,http://jackinthebox.com/
6447,Jack in the Box,Fast Food Restaurants,6006 Hillcroft St,Houston,77081,TX,US,29.715562,-95.498505,"http://www.jackinthebox.com,http://jackinthebox.com/"
6448,McDonald's,Fast Food Restaurant,3320 Old Haleakala Hwy,Makawao,96768,HI,US,20.834946,-156.335366,"http://mcdonalds.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJX3JFxiqQ1LszplUQNm6FEqBL2pmD6PYR8OHKgMjygCu8ZZGhj5jiv2cQNdYVf1RNadSABi5sBt_f7bfRI8JG1h507vd6Id86uUTcHC4RAvHPCTGR8kyHZsDx0JAng3DQek0jp7u3LgV2FiAmAkUR0bXy5ElczZhzz_oKoxweIeVAq5yKy9BGM2Tt-GlPEQqGn6FIBumryBpjhE4fCLSn62KH8Fnpcws4AwFg6P3Z3kdelczu8f_eBxZnGBlCV0AOqrUPbRWQFvX6PoSk0_dqC7qBbwKAOOOKn6-C8LdhyCON8MRHsNM8rpUiUCk7NuqFYQ7ASlyo8eg45J0o6q9BsWPYV0ipeMlN&placement=listing_profile&cs_user=unknown&cs_session=4dc91237a46f8da2b53aade492ce078f5cd89464"
6449,McDonald's,Fast Food Restaurants,85770 Farrington Hwy,Waianae,96792,HI,US,21.447907,-158.188882,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
6450,McDonald's,Fast Food,155 S Puunene Ave,Kahului,96732,HI,US,20.887152,-156.465409,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com/,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1DttlBrudHdoBH8FTkPA4SCsKY_k9n3uVlhdhfuMRjKPsEdGK96W2UZMWy89KEBNKoGuHfQEirwk8ofM2fpO_HgS58vEOqkARU5nxnJP_4dskg81URT0rqsm02uCrt5CNxf4B5_JDhOaeP0jpoovxNO8oa9P08OJfzYfx4SQ5Kt40sKJ9Rke2phMSilms9fIt5fKZKbrMtH-0v_nAtaR7pTms_KzQytFNTzuP6XHCIpeVgJQxLc8gsvtF5n8Willna7kFOS-8zeOB5iuoCuRo1TfdQKkXi6oK-TogrEI_ziu_NLi1pPWb7cfjFksb0WQogwW8f3hQtZMPcykifDcaCoQtniHuBNpMW68&placement=listing_profile.b&cs_user=unknown&cs_session=eefbde909eb2a3e13c3b5046d62987cf7f488061"
6451,McDonald's,Fast Food Restaurant,928 Valkenburgh St,Honolulu,96818,HI,US,21.343303,-157.92833,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
6452,McDonald's,Fast Food Restaurant,848 Ala Lilikoi St,Honolulu,96818,HI,US,21.344876,-157.913685,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com/"
6453,McDonald's,Fast Food Restaurants,3254 Waialae Ave,Honolulu,96816,HI,US,21.286874,-157.80655,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
6454,McDonald's,Fast Food,4561 Salt Lake Blvd,Honolulu,96818,HI,US,21.365402,-157.930782,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com/"
6455,McDonald's,Fast Food Restaurants,4725 Bougainville Dr,Honolulu,96818,HI,US,21.356825,-157.929643,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
6456,McDonald's,Fast Food Restaurant,2100 Kanoelehua Ave,Hilo,96720,HI,US,19.691133,-155.066051,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJk96tqZnpXGFqVpi3BiHA13Mujnlp3Q7wVkoRZh-F3jgsPau-78ouS9Dn19I_EZWlSZy6u_tjcCnMWFurypMqlD1qFOazjr1GVcyqgqqkwLK52Ul30YHTCmrwjqv-h-Of9_vRej2TPo8BQOpaB4WUjcVmQ7Fs7C3UEWFOV2YvvwYGdxWq1EOK0dW0m3Ceot50DSAI6-Cr37gCm0XzzJ67Dp18qBimeHD7rbdaGbc59dyriG4MMn_xmiD94ZAbmG8PJiqGoOGl5xgjmBt0fCdq9XS5fH1Q8VbdVG5sIlOPW5ANO6sPDemiDd5LoS1TEBMRIimIhnYQAG8VKnG3FbAMqZ3rfBqL4oEx&placement=listing_profile&cs_user=unknown&cs_session=c46b16b3d43294566a0822384be5cb7f57ad494f"
6457,McDonald's,Fast Food,1414 Dillingham Blvd,Honolulu,96817,HI,US,21.324619,-157.875797,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,https://www.mcdonalds.com/us/en-us.html"
6458,McDonald's,Fast Food Restaurants,3695 University Ave,Waterloo,50701,IA,US,42.50421,-92.399876,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com"
